ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_CropBlue,Intensity_IntegratedIntensity_CropBlue,Intensity_LowerQuartileIntensity_CropBlue,Intensity_MADIntensity_CropBlue,Intensity_MassDisplacement_CropBlue,Intensity_MaxIntensityEdge_CropBlue,Intensity_MaxIntensity_CropBlue,Intensity_MeanIntensityEdge_CropBlue,Intensity_MeanIntensity_CropBlue,Intensity_MedianIntensity_CropBlue,Intensity_MinIntensityEdge_CropBlue,Intensity_MinIntensity_CropBlue,Intensity_StdIntensityEdge_CropBlue,Intensity_StdIntensity_CropBlue,Intensity_UpperQuartileIntensity_CropBlue,Location_CenterMassIntensity_X_CropBlue,Location_CenterMassIntensity_Y_CropBlue,Location_CenterMassIntensity_Z_CropBlue,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_CropBlue,Location_MaxIntensity_Y_CropBlue,Location_MaxIntensity_Z_CropBlue,Number_Object_Number,Parent_Cells,Parent_Nuclei,Texture_AngularSecondMoment_CropBlue_3_00_256,Texture_AngularSecondMoment_CropBlue_3_01_256,Texture_AngularSecondMoment_CropBlue_3_02_256,Texture_AngularSecondMoment_CropBlue_3_03_256,Texture_Contrast_CropBlue_3_00_256,Texture_Contrast_CropBlue_3_01_256,Texture_Contrast_CropBlue_3_02_256,Texture_Contrast_CropBlue_3_03_256,Texture_Correlation_CropBlue_3_00_256,Texture_Correlation_CropBlue_3_01_256,Texture_Correlation_CropBlue_3_02_256,Texture_Correlation_CropBlue_3_03_256,Texture_DifferenceEntropy_CropBlue_3_00_256,Texture_DifferenceEntropy_CropBlue_3_01_256,Texture_DifferenceEntropy_CropBlue_3_02_256,Texture_DifferenceEntropy_CropBlue_3_03_256,Texture_DifferenceVariance_CropBlue_3_00_256,Texture_DifferenceVariance_CropBlue_3_01_256,Texture_DifferenceVariance_CropBlue_3_02_256,Texture_DifferenceVariance_CropBlue_3_03_256,Texture_Entropy_CropBlue_3_00_256,Texture_Entropy_CropBlue_3_01_256,Texture_Entropy_CropBlue_3_02_256,Texture_Entropy_CropBlue_3_03_256,Texture_InfoMeas1_CropBlue_3_00_256,Texture_InfoMeas1_CropBlue_3_01_256,Texture_InfoMeas1_CropBlue_3_02_256,Texture_InfoMeas1_CropBlue_3_03_256,Texture_InfoMeas2_CropBlue_3_00_256,Texture_InfoMeas2_CropBlue_3_01_256,Texture_InfoMeas2_CropBlue_3_02_256,Texture_InfoMeas2_CropBlue_3_03_256,Texture_InverseDifferenceMoment_CropBlue_3_00_256,Texture_InverseDifferenceMoment_CropBlue_3_01_256,Texture_InverseDifferenceMoment_CropBlue_3_02_256,Texture_InverseDifferenceMoment_CropBlue_3_03_256,Texture_SumAverage_CropBlue_3_00_256,Texture_SumAverage_CropBlue_3_01_256,Texture_SumAverage_CropBlue_3_02_256,Texture_SumAverage_CropBlue_3_03_256,Texture_SumEntropy_CropBlue_3_00_256,Texture_SumEntropy_CropBlue_3_01_256,Texture_SumEntropy_CropBlue_3_02_256,Texture_SumEntropy_CropBlue_3_03_256,Texture_SumVariance_CropBlue_3_00_256,Texture_SumVariance_CropBlue_3_01_256,Texture_SumVariance_CropBlue_3_02_256,Texture_SumVariance_CropBlue_3_03_256,Texture_Variance_CropBlue_3_00_256,Texture_Variance_CropBlue_3_01_256,Texture_Variance_CropBlue_3_02_256,Texture_Variance_CropBlue_3_03_256
1,20,210,1054,132,141,101,107,119.70476190476191,123.37142857142857,8.324925535425685,646,0.5884086633738337,16.351767622932517,0,0.19924098671726756,0.12012119456740177,38.43251116429819,34.785054261852174,2.8284271247461903,1.2988250999413051,1.0,28.131928576004267,31.07513313994088,5.575406596821109,148.2193000900063,0.32507739938080493,12.301961099728942,15.058823911473155,0.03529411926865578,0.019607841968536377,3.9494191370254232,0.23529411852359772,0.23529411852359772,0.08850331726423699,0.07170868529272931,0.05098039284348488,0.01568627543747425,0.01568627543747425,0.05907231150484395,0.053891500775598525,0.0882352963089943,116.62239583288978,125.84062498299129,0.0,119.70476190476191,123.37142857142857,115.0,135.0,0.0,20,20,20,0.013427734375,0.016853932584269662,0.014054134443783464,0.013119533527696788,55.46875,34.86516853932584,30.451219512195124,125.0204081632653,0.39271796132853637,0.9048118335579761,0.03247009457744875,0.6352632116142641,3.697865921862549,3.2445840488780107,3.2363164039561045,4.112145499106222,0.0012441264529024453,0.0023120684401572236,0.0020961627344264224,0.0008714903234464807,6.421569531114784,6.382652391470394,6.41408215124491,6.3698118849315355,-0.48507682207442515,-0.5567066499392533,-0.3351967746172549,-0.6749526697632768,0.9917816785272926,0.9963577500802312,0.9614794100678227,0.9992399126552779,0.08927804010824564,0.3560648846008927,0.14339109228432834,0.11398192392353795,24.90625,31.471910112359552,21.231707317073173,45.18367346938775,4.578223149067329,4.950028869402777,4.31439278628058,4.716423876135544,127.2099609375,697.6874132054032,32.49509220701958,560.5172844648068,45.669677734375,183.13814543618233,15.736577929803673,171.38442315701798
1,21,283,868,159,147,128,119,143.4487632508834,131.2862190812721,6.533695122093044,666,0.5352887798321984,18.982275710779543,0,0.326036866359447,0.15305274906669564,36.40469313424903,31.622776601683793,4.123105625617661,1.572484995312221,1.4142135623730951,25.97503999424645,30.749920111511322,-56.82400728208153,152.43250352560273,0.42492492492492495,6.094117859378457,10.533333675004542,0.019607843831181526,0.017647058703005314,2.968437416777986,0.09803921729326248,0.09803921729326248,0.04448261211225151,0.037220260335705094,0.03529411926865578,0.007843137718737125,0.007843137718737125,0.023151577903322233,0.021063836403302835,0.054901961237192154,141.17609829083634,133.1958302135977,0.0,143.4487632508834,131.2862190812721,146.0,126.0,0.0,21,21,21,0.013136253462603872,0.031071252030223855,0.014841801555088274,0.011200000000000002,34.42763157894737,26.957983193277308,38.67832167832168,77.34,0.3659838948482251,0.59782134617208,0.3394626812821197,-0.09368282915129936,3.5660800106521244,3.2218265491520492,3.64574893933407,4.057040600087292,0.0026491992984641606,0.004297681481224582,0.0022165838464924003,0.0012360946745562133,6.798114915386768,6.211110441608926,6.882690772981177,6.814917659878914,-0.3210666295167493,-0.46603770583668397,-0.3170541008001279,-0.34299471050967406,0.9621483621359955,0.9884536931691327,0.9618869701978592,0.9697800663070736,0.24506289126172376,0.416375003778159,0.23293605968209166,0.08961064863968365,16.940789473684212,16.873949579831933,16.986013986013987,18.36,4.751916193386455,4.6800447113703765,4.661967454225427,4.623332504918199,74.1741256925207,107.10175835039894,78.43337082497919,64.09040000000005,27.15043931786701,33.514935385919074,29.27792312582524,35.357600000000005
1,22,229,806,86,148,55,122,69.37117903930131,134.11353711790392,5.989911202795964,489,0.8684545672336199,17.075475271404667,0,0.2841191066997519,0.16694738304855355,42.3178169899211,34.0,3.605551275463989,1.5026800352697747,1.0,16.556687283551312,20.97985170873844,-47.570798713429106,131.29036790187178,0.46830265848670755,10.043137578293681,14.078431814908981,0.0313725508749485,0.013725489377975464,2.972229555553631,0.35686275362968445,0.35686275362968445,0.08439611410330825,0.06147786818737547,0.04313725605607033,0.0117647061124444,0.0117647061124444,0.08038086367471337,0.06314948625022414,0.06176470872014761,72.12785514751896,135.2247910786566,0.0,69.37117903930131,134.11353711790392,77.0,139.0,0.0,22,22,22,0.01267441011030755,0.012169187145557656,0.013128112267994567,0.008463541666666666,23.564102564102562,16.57608695652174,31.936170212765955,265.15625,0.311265814811771,0.4837422979907161,0.21101163681505888,0.6967244746543445,3.365969763214193,3.0259071163459215,3.485060136685531,4.286436757154082,0.0011451645733793964,0.0016309484671652827,0.0009865231682385429,0.0006390423164776308,6.685720626129321,6.590145619307805,6.458910995723477,7.073301922817366,-0.2485372958277358,-0.3136975040889479,-0.3489153696839701,-0.5649459305058206,0.9219807738683513,0.9559650423535513,0.9668357929180712,0.998091364572641,0.242365352696439,0.24450034496291517,0.195650321340679,0.04509743344298617,19.991452991452995,20.967391304347824,21.212765957446805,41.09375,4.490596267504291,4.624188864518476,4.514814523551095,5.330758042451281,44.863174811892634,47.64024102079401,49.018560434585936,1483.4599609375,17.106819343998836,16.05408199432894,20.238682661837984,437.15405273437517
1,23,272,1147,99,163,68,126,84.20220588235294,146.2316176470588,7.595327569326278,697,0.8064870051499574,18.609705966725112,0,0.23714036617262424,0.13165989101490486,45.64292929663495,37.107950630558946,4.242640687119285,1.5108644487464953,1.0,22.54010125051708,26.986464857390995,-29.371334795842674,161.12489168102786,0.3902439024390244,11.42745134793222,15.760784812271595,0.027450980618596077,0.0156862735748291,3.2553726310644278,0.3803921639919281,0.3803921639919281,0.08104575424065404,0.05794406180982204,0.03921568766236305,0.01568627543747425,0.0117647061124444,0.08145830357304319,0.06399301679117549,0.05882352963089943,82.82234386718311,143.28315503305558,0.0,84.20220588235294,146.2316176470588,78.0,139.0,0.0,23,23,23,0.014393100635161117,0.016639007773604678,0.012065498419994256,0.010000000000000002,22.17557251908397,30.635514018691584,54.728813559322035,232.38333333333333,0.46020299391557135,0.33261408956678074,0.10357678092069801,0.7321425140911904,3.2828052521666917,3.4649867009818767,3.883359255248965,4.403994544511223,0.0012307734761080491,0.0010019353525107394,0.0006800168607330017,0.0005435524549956036,6.602860955782427,6.4230121970837155,6.875068024026408,7.095356612398067,-0.29939432305326374,-0.3356804990757361,-0.28724435834220724,-0.4815814376191977,0.949845055234809,0.9617956133828661,0.9488640131735814,0.9944340361782342,0.3254158804904487,0.2763379399721902,0.17561122848260124,0.2123295163371303,18.83206106870229,17.925233644859812,19.74576271186441,37.2,4.688232266143554,4.576251833213362,4.675621204441381,5.293581617326696,59.98706369092707,61.171980085597,67.37604136742311,1502.7433333333329,20.540659052502733,22.951873526072177,30.526213731686283,433.78166666666664
1,24,253,700,175,161,150,133,161.45454545454547,146.2490118577075,5.356910717351165,462,0.4704607033759127,17.94796937867892,0,0.36142857142857143,0.18667475579926607,29.62995023606614,27.294688127912362,3.1622776601683795,1.5548625734221753,1.4142135623730951,21.382158948793627,26.14608872797909,9.228079258970688,130.5035713374682,0.5476190476190477,4.803921747021377,9.525490515865386,0.020588235929608345,0.011764707043766975,1.0046168566432605,0.0941176488995552,0.0941176488995552,0.04327857429748989,0.03765016014176042,0.0313725508749485,0.007843137718737125,0.007843137718737125,0.02553392958976496,0.020229891592798605,0.05098039284348488,160.80856318088973,145.47962123469839,0.0,161.45454545454547,146.2490118577075,166.0,137.0,0.0,24,24,24,0.01007080078125,0.008642659279778392,0.00850480109739369,0.008532652512765387,37.625,81.94736842105263,46.199999999999996,39.868852459016395,0.24252165108574913,-0.28311448575228193,0.05147683792943536,0.21461583664653136,3.582978747154147,4.0684966372169935,3.7376784922661086,3.622828675055904,0.0024087890624999997,0.001178947368421052,0.0019445816186556939,0.0023344262295081973,7.0219261765631975,7.004014687255544,7.166345945212052,7.10455711199345,-0.27257485534848663,-0.33611754388464177,-0.25343019093349917,-0.25679755831266077,0.9439053358074243,0.9700368215251419,0.93543144539949,0.9363266740480408,0.2482670455474827,0.0917281640276178,0.20607313625693224,0.16883842736888627,18.53125,19.54736842105263,18.985185185185184,18.459016393442624,4.703774591026403,4.581602620208614,4.646213885372737,4.671804246092849,61.7177734375,45.784598337950115,51.214595336076854,61.65815640956731,24.835693359375,31.932991689750665,24.353648834019182,25.38175221714593
1,25,269,1554,134,173,97,131,116.55762081784387,152.96654275092936,10.32714934325468,1058,0.7913116612433297,18.5067943613625,0,0.1731016731016731,0.09683214280745962,59.60988862446829,48.82622246293481,4.0,1.3932354570990941,1.0,28.724137931034484,36.44626074635818,34.76978537006001,186.84062043356596,0.2542533081285444,15.592157265171409,18.776471082121134,0.0313725508749485,0.019607843831181526,3.9321045661752656,0.239215686917305,0.239215686917305,0.0890980415152652,0.06980100774022727,0.0470588244497776,0.01568627543747425,0.01568627543747425,0.06210123503800905,0.057021332906179716,0.0784313753247261,115.17230578611455,149.28654973704997,0.0,116.55762081784387,152.96654275092936,115.0,137.0,0.0,25,25,25,0.019161522633744855,0.008553719008264463,0.011389850057670126,0.020396437805228387,32.79629629629629,137.48181818181817,46.36274509803921,34.28813559322034,0.6747452623559662,0.7609494768969061,0.34740070636765824,0.7023994893589436,3.3569541908291067,4.31953988777452,3.685786851227383,3.5095368041356583,0.0018278891872178168,0.0007822430147659548,0.0011568031346304406,0.0012735255845542969,6.277505638561355,7.115552159365321,6.728462474175963,5.8975682107387275,-0.4899941961961711,-0.558154367155599,-0.3828682225632848,-0.5082878758917516,0.9914595933135792,0.9979729034038116,0.9791140462353651,0.990974613744475,0.3405338932719954,0.12542900258061246,0.16202724797468043,0.18893658186508627,22.037037037037035,38.93636363636364,22.225490196078432,21.576271186440678,4.840109055621286,5.30129374999906,4.596171549214605,4.452464398385506,168.868998628258,1012.7504958677678,95.72366397539406,196.14248779086466,50.416323731138576,287.5580785123969,35.52160226835829,57.607655846021245
1,26,227,806,159,172,128,146,145.136563876652,159.6431718061674,6.991210654839325,644,0.6566433541345732,17.000746355818674,0,0.2816377171215881,0.1430367427575364,39.57352394023304,32.64965543462902,4.0,1.4856452691148194,1.0,25.0,29.846400697116422,-73.07676454419862,141.2193000900063,0.35248447204968947,8.917647364549339,12.117647459730506,0.027450980618596077,0.01764705963432789,2.940754572772629,0.16862745583057404,0.16862745583057404,0.06807364400419343,0.053381706871059496,0.04313725605607033,0.0117647061124444,0.0117647061124444,0.041383203855225884,0.036578778384658825,0.06666667014360428,142.2145631011269,159.97475727797516,0.0,145.136563876652,159.6431718061674,142.0,168.0,0.0,26,26,26,0.01240074502499755,0.01288149028933809,0.02029056083110137,0.019247342717609882,46.60396039603961,24.72413793103448,16.225225225225227,38.88135593220339,0.5532840048617472,0.3919276566224053,0.6879133574007217,0.6611555350821418,3.459718537190816,3.3387944922391237,2.9904797788822908,3.4666668886614067,0.0018874243409939555,0.002032745026745674,0.0033368330358502373,0.001944884983653885,6.601101027598247,6.5316307083183345,6.118444528719486,5.948084312286966,-0.47129936219823865,-0.35650424283755344,-0.44897127358411765,-0.5210450537920859,0.9914266647516927,0.9701560370407281,0.9854185114638294,0.9924063091498838,0.057228326232727694,0.2002713089349747,0.3597410800813663,0.09904443081096312,22.821782178217823,20.287356321839077,19.666666666666664,20.779661016949152,4.819373766576369,4.4787591984737665,4.568228006907352,4.429276846618546,162.04744632879124,56.595587263839434,87.75375375375387,190.61246768170065,52.162851681207684,20.329931298718492,25.994744744744693,57.373455903475985
1,27,719,1886,78,188,37,142,55.769123783031986,165.53685674547984,6.567356634996926,1393,0.5131986166444267,30.256556854086718,0,0.3812301166489926,0.15226826493190254,51.185744811986375,47.16990566028302,5.385164807134504,2.166811678219979,2.0,36.8721958056394,43.931182847538544,31.010896639306058,243.5929291125633,0.5161521895190236,7.486274805851281,20.698039931245148,0.0117647061124444,0.011764707043766975,3.2690747697232116,0.10196078568696976,0.10196078568696976,0.036878201014045715,0.028787259987823572,0.0235294122248888,0.003921568859368563,0.003921568859368563,0.028655233844157673,0.020436035472684393,0.03921568766236305,58.70272829077409,164.09435390589994,0.0,55.769123783031986,165.53685674547984,56.0,177.0,0.0,27,27,27,0.013537129181660093,0.013539119349606403,0.01568899458316819,0.008629938617216493,30.661825726141085,33.44988864142539,22.18199233716475,40.280871670702176,0.3575637508454358,0.3918844565037972,0.5193542742366339,0.2207614337321475,3.5609869083121217,3.580021503134016,3.263840596135981,3.712349177466405,0.0024629408685646866,0.0026422370950717833,0.0036642314574229858,0.0021378617993043397,6.941603771902804,7.233296595818251,7.034110926726987,7.4539222886357965,-0.24630974765429817,-0.18676924794373526,-0.21686790805164957,-0.1331528238787417,0.9261293935032204,0.8801433490555786,0.905160579823136,0.8091267914073981,0.22200236343163438,0.3055484781652856,0.33434142756547536,0.22430176965781784,13.865145228215766,14.336302895322941,13.902298850574713,14.208232445520583,4.773088644306755,4.846473879440111,4.783550430677239,4.747405778725364,64.79301751002913,76.56173332473546,70.11880697582242,63.10433900650173,23.86371080904256,27.50290549154022,23.07519982824676,25.846302669301032
1,28,316,1353,119,183,78,150,97.77848101265823,167.65506329113924,7.602102891459575,803,0.7697240673912127,20.0585068271871,0,0.2335550628233555,0.13154255003880957,48.56026412802037,41.0,3.605551275463989,1.5761002885375845,1.4142135623730951,26.510161137441678,30.99974302792963,66.80057711277871,173.7462120245875,0.39352428393524286,10.55294151045382,15.882353415712714,0.0235294122248888,0.01568627543747425,1.6714607917573938,0.19607843458652496,0.19607843458652496,0.06897347392453478,0.050260612075040234,0.03529411926865578,0.01568627543747425,0.01568627543747425,0.04766479426964416,0.03875715807248436,0.062745101749897,98.07777776565779,166.01061729566655,0.0,97.77848101265823,167.65506329113924,105.0,156.0,0.0,28,28,28,0.015920809966502317,0.00977223761157279,0.015527146628021326,0.02710204081632653,32.018404907975466,136.140350877193,36.27338129496403,11.188571428571429,0.21356896456887725,0.5800152110605867,0.11610795812838978,0.6769762754558529,3.4894313958458962,4.272785445898515,3.5642362769068914,2.8475762046626802,0.0016472383159839648,0.00079538269782593,0.0015894083170147069,0.002933979866456387,6.490840158696275,6.9934989223076265,6.468877224003297,6.212366768599494,-0.2549927493722762,-0.5055112027947404,-0.25508743624623725,-0.33005651693376203,0.9219426143626104,0.9955818805369742,0.9214844421712451,0.9561360096462408,0.18725011114028245,0.03673642787634209,0.16706697553983033,0.4107797272697682,18.0920245398773,33.40350877192982,18.230215827338128,18.697142857142858,4.464347856657459,5.220943747233169,4.4229996212244895,4.437349296436578,49.408709398170856,512.1705140043091,45.80311578075674,58.08542040816326,20.35677857653654,162.07771622037558,20.5191242689302,17.318497959183645
1,29,587,1344,190,189,158,147,172.35434412265758,172.7717206132879,4.838667219219281,950,0.6235070202974906,27.33846397952051,0,0.4367559523809524,0.2066684801194801,41.866376329486314,41.773197148410844,7.0,2.5321246461604012,2.0,29.907678458369695,32.731876180718146,10.79017705578059,188.92388155425118,0.6178947368421053,5.494117829948664,12.525490626692772,0.003921568859368563,0.007843137253075838,5.1277393476109285,0.10196078568696976,0.10196078568696976,0.03350071847529673,0.021338144168130787,0.0117647061124444,0.0,0.0,0.032503961658170995,0.02216526573839373,0.027450980618596077,172.1740763961719,167.6471509373224,0.0,172.35434412265758,172.7717206132879,164.0,162.0,0.0,29,29,29,0.06405741061148088,0.038745043877685605,0.043806813399545494,0.04123474495443503,26.632754342431767,35.72144846796657,28.56192660550459,32.27440633245382,0.42775891173357095,0.3780776861187711,0.4425817149926918,0.3571544852760302,3.0559832924477432,3.362198904122207,3.179384641737544,3.3442405239103428,0.0056947792420397846,0.004107041502721184,0.004745634838578133,0.003926188144198733,5.771525400948093,6.175711691548267,5.935191039836546,6.181730018499359,-0.31041907515510436,-0.2073466599282932,-0.2776436579896743,-0.23883891037322494,0.9381144249933043,0.8719870419996631,0.9232754878184265,0.9016669198490822,0.4837633914139007,0.40218170311187706,0.4039048904931165,0.3989520678353674,9.258064516129032,9.84958217270195,9.54816513761468,9.820580474934037,4.243149413711955,4.362284309597926,4.316641164563231,4.382154219006884,66.44953173777313,79.15286194241199,73.91740489016077,68.13667406938131,23.270571520051217,28.71857760259463,25.61983287391633,25.10277010045879
1,30,411,1248,167,199,128,167,148.82481751824818,183.09489051094891,6.027059896199844,878,0.5144143196116625,22.875783109789968,0,0.3293269230769231,0.1659183776538401,38.29249270276227,41.23105625617661,5.830951894845301,2.0528719375363433,2.0,28.065856617824934,32.837412427377124,-77.18205269050385,176.43250352560273,0.46810933940774485,8.682353241369128,13.254902411717921,0.007843137718737125,0.011764705181121826,6.44790956034552,0.1764705926179886,0.1764705926179886,0.05460599522873665,0.03225037083143047,0.01568627543747425,0.003921568859368563,0.003921568859368563,0.04829740119140674,0.03662927802709011,0.04313725605607033,143.60976334044906,179.30295859950652,0.0,148.82481751824818,183.09489051094891,142.0,170.0,0.0,30,30,30,0.03008270263671875,0.0243875,0.030635862475276693,0.05677016900510203,35.74609375,49.78,25.149812734082396,27.43303571428571,0.6357425564069705,0.3722952456850028,0.531973234133202,0.5499975072147744,3.4539155740982785,3.72478234194349,3.1252139844355225,3.0734723213534707,0.0024053505102492917,0.0017371928166351614,0.003182770172614833,0.003682350037132055,6.231895416633941,6.250015851058508,6.212167722108855,5.700048284813714,-0.3590385957811228,-0.2775174080686555,-0.28762731397651303,-0.41692519561188507,0.9667408939714947,0.9308803291344224,0.9359117715908959,0.9748492901030255,0.3413476174202969,0.2089565828203136,0.43511201589584625,0.49192561018482717,12.53515625,11.48,10.985018726591761,11.200892857142858,4.692240646227676,4.453894647671838,4.544506747306947,4.396710781266431,160.52220153808594,108.8296,82.3218729397242,94.49089205994895,49.067073822021484,39.65239999999998,26.867921418451647,30.480981943558678
1,31,294,870,99,198,70,168,82.39795918367346,184.64625850340136,4.824236306606361,516,0.6599601086943022,19.347672370394786,0,0.33793103448275863,0.20728669502167407,32.880860237163525,30.675723300355934,4.123105625617661,1.7626698051628562,1.4142135623730951,20.219614426862297,24.703411411439447,46.36866899323833,133.5035713374682,0.5697674418604651,5.50980410259217,11.105882693082094,0.019607843831181526,0.01568627543747425,2.475647329463149,0.13725490868091583,0.13725490868091583,0.048331614935019036,0.037775111200959506,0.0313725508749485,0.007843137718737125,0.007843137718737125,0.030758068116938198,0.02349417919280042,0.05098039284348488,83.29625705570886,182.3393361741985,0.0,82.39795918367346,184.64625850340136,89.0,176.0,0.0,31,31,31,0.00973370064279155,0.011205648875049337,0.009462940943321443,0.00860677783754707,21.309090909090912,34.89403973509934,24.488505747126435,41.55944055944056,0.4559623391725115,0.598225893561188,0.36093236259637096,-0.002366595210786644,3.3196538656537005,3.5856670928953696,3.2121505194953723,3.664722484202904,0.002259718396082033,0.0019122442106448661,0.002942374598141541,0.0018677525961908253,6.948254605887797,6.977347517968049,7.050618356312949,7.142770134163882,-0.24209266794426443,-0.3447454206142435,-0.2431178566990354,-0.21929595980680597,0.923297291864109,0.9722794446798902,0.9262372704375462,0.9098525326755356,0.24692765795553479,0.2771437879105736,0.12995981230847287,0.13678662262627603,16.78787878787879,18.523178807947023,17.293103448275865,18.020979020979023,4.712772255020527,4.882907347946421,4.609763533799686,4.495975375791971,57.02773186409547,138.80575413359048,52.14972255251672,41.36319624431508,19.584205693296582,43.4249484671725,19.15955707491078,20.730659200938902
2,1,175,884,57,34,31,0,40.02857142857143,19.114285714285714,7.212523273740316,488,0.7020475425976584,14.927053303604616,0,0.19796380090497737,0.13864773284556955,37.472188083232574,33.24154027718932,3.0,1.2932282896639498,1.0,24.25563103121842,26.685072220972458,17.33930171336276,125.94112549695427,0.35860655737704916,12.262745385989547,14.670588599517941,0.0313725508749485,0.03333333507180214,3.5193743356018468,0.23529411852359772,0.23529411852359772,0.10480978962384228,0.08383193485438824,0.060784315690398216,0.01568627543747425,0.01568627543747425,0.0701710563529087,0.06546158151868363,0.13333334028720856,39.683507082203285,15.611868504563482,0.0,40.02857142857143,19.114285714285714,46.0,14.0,0.0,1,1,1,0.015502958579881657,0.009958382877526756,0.0115966796875,0.01691657054978854,36.769230769230774,227.89655172413794,109.3125,50.78431372549019,0.527118757571883,0.6694759170158832,0.735252901170402,0.448867192389536,3.3223710313793164,4.4224916681244455,4.190774219659049,3.665277734587176,0.001807111087081318,0.0005694453276563489,0.0007318313709352321,0.001262822342842317,6.352986659115733,6.702808581334468,6.597579882778696,6.074194459533713,-0.46121474268641555,-0.6808371417691842,-0.6114105771908205,-0.5276044863215151,0.9888450417413505,0.9995053764307169,0.9985001123202354,0.9935460015868001,0.3540492365006258,0.07350480647730918,0.09230264469754602,0.11004831066154122,24.892307692307696,59.58620689655172,36.15625,25.05882352941176,4.729458581992951,5.370659227774289,5.21305425036562,4.684885577724431,118.74224852070995,1151.1046373365039,716.4755859375,133.50634371395643,38.87786982248517,344.7502972651604,206.447021484375,46.07266435986165
2,2,192,750,34,33,9,3,22.901041666666668,21.229166666666668,6.51659542423225,470,0.27083310008152195,15.635280380893438,0,0.256,0.15345436303770763,30.461579100258703,29.732137494637012,3.1622776601683795,1.4111918547058273,1.0,24.0,29.323117789776838,23.986595806550582,125.39087296526012,0.4085106382978723,14.341176878660917,17.6470593418926,0.0313725508749485,0.03137254901230335,4.630924569679224,0.43529412150382996,0.43529412150382996,0.12579979718123613,0.09191176740569063,0.054901961237192154,0.01568627543747425,0.01568627543747425,0.10303625185784451,0.0899859264119106,0.11372549086809158,23.551999992998244,16.644222214719807,0.0,22.901041666666668,21.229166666666668,18.0,14.0,0.0,2,2,2,0.011235955056179773,0.01082063711911357,0.010782272456870912,0.008944318468127991,77.75280898876403,61.93421052631578,147.0731707317073,682.2222222222222,0.3343018102736375,0.44765420718757293,0.6219698759395134,0.6186447123138883,3.847405829686961,3.795855009117158,4.301839504248711,4.939437415797469,0.0007217216279896633,0.000773565139352139,0.00043018118163386715,0.0002509684429327287,6.715854886212568,6.704971427831869,6.767502273090593,6.85029579651579,-0.43934392731625493,-0.4524378124864021,-0.5489759352665261,-0.6734812496906227,0.9885365420897241,0.9900344198760979,0.9970098823961554,0.9995233740341758,0.1905749846241968,0.1745578763317483,0.056244461845435925,0.0397971126591564,25.348314606741575,26.434210526315788,34.65853658536585,64.63492063492063,5.021799830783728,4.8288686788124755,5.228242749323843,5.5483981773308075,155.84496906956178,162.32461911357348,631.029744199881,2895.6603678508445,58.39944451458146,56.06470740997227,194.52572873289716,894.4706475182663
2,3,358,1333,190,31,147,0,165.75698324022346,14.73463687150838,6.141887619415107,684,0.9638546266479292,21.349935761383176,0,0.2685671417854464,0.1628163948879335,55.583690082775426,51.03920062069938,5.385164807134504,1.8852015738754884,1.4142135623730951,19.436590881344326,14.809090968581655,-51.605048096893476,166.22539674441617,0.5233918128654971,7.592157022096217,12.22352973651141,0.0117647061124444,0.00392156932502985,2.1353350887885236,0.24705882370471954,0.24705882370471954,0.05309200714752599,0.034143937811484386,0.01568627543747425,0.007843137718737125,0.007843137718737125,0.059772535009326715,0.042190898347379525,0.03529411926865578,165.146615340529,16.780879029326965,0.0,165.75698324022346,14.73463687150838,166.0,22.0,0.0,3,3,3,0.04252944943623979,0.04563434460734504,0.040749553837001795,0.030060708091011114,39.92070484581498,12.759036144578314,20.44878048780488,123.43434343434345,0.4334144023797392,0.7438126008280468,0.6720753475728094,0.5348892642916844,3.230330284753152,2.6305280907480912,2.893897616273805,3.8574195530607036,0.0024664082892036526,0.0034290612185186513,0.002966373949657942,0.0015501597014972966,5.584827078778911,5.4435469408855734,5.619023963092161,6.024579186298565,-0.3124806301848664,-0.3356296030037389,-0.3166351689414792,-0.340197073325567,0.9346656294765563,0.9427039851118327,0.9376707845241626,0.956756653474641,0.4088469595793992,0.4771008602388,0.4347863338403489,0.2942468110217986,12.607929515418501,12.566265060240962,12.702439024390245,17.353535353535353,4.224468503740173,4.02171464702568,4.189234976568335,4.520196632243791,100.99606047080292,86.84801858034552,104.26755502676977,407.33965921844714,35.22919132915448,24.90176368123094,31.17908387864366,132.69350066319765
